Timestamp,cpu_usage_x,mem_usage_x,net_in_rate_x,net_out_rate_x,disk_in_rate_x,disk_out_rate_x,cpu_usage_y,mem_usage_y,net_in_rate_y,net_out_rate_y,disk_in_rate_y,disk_out_rate_y,avg_lat
1706417424,3.49,9.77,151.46,331.36,0.0,0.0,0.31,199.99,251.13,997.22,200.0,200.0,1.0794648357474406
1706417425,3.49,9.77,151.45,331.35,0.0,0.0,0.32,199.99,251.14999999999998,997.22,200.0,200.0,0.8158419723310907
1706417426,3.49,9.77,151.44,331.35,0.0,0.0,0.32,199.99,251.15999999999997,997.22,200.0,200.0,0.8576710847220836
1706417427,3.49,9.77,151.43,331.35,0.0,0.0,0.32,199.99,251.17999999999995,997.22,200.0,200.0,0.8491371148405675
1706417428,3.48,9.77,151.44,331.43,0.0,0.0,0.32,199.99,251.08000000000004,997.22,200.0,200.0,0.7760528898240308
1706417429,3.48,9.77,151.46,331.52,0.0,0.0,0.32,199.99,250.99,997.22,200.0,200.0,0.8077242090719897
1706417430,3.48,9.77,151.47,331.6,0.0,0.0,0.32,199.99,250.89,997.22,200.0,200.0,0.9767401748383252
1706417431,3.48,9.77,151.49,331.69,0.0,0.0,0.32,199.99,250.79999999999995,997.22,200.0,200.0,1.192993143553377
1706417432,3.48,9.77,151.5,331.78,0.0,0.0,0.32,199.99,250.70000000000005,997.22,200.0,200.0,0.9573994235419346
1706417433,3.47,9.77,151.56,331.65,0.0,0.0,0.31,199.99,250.86,997.22,200.0,200.0,0.8576710847220836
1706417434,3.46,9.77,151.62,331.52,0.0,0.0,0.31,199.99,251.01,997.22,200.0,200.0,0.9291039943981869
1706417435,3.46,9.77,151.68,331.39,0.0,0.0,0.31,199.99,251.16999999999996,997.22,200.0,200.0,1.0166016975582859
1706417436,3.45,9.77,151.73,331.27,0.0,0.0,0.31,199.99,251.33000000000004,997.22,200.0,200.0,1.192993143553377
1706417437,3.45,9.77,151.79,331.14,0.0,0.0,0.31,199.99,251.48000000000002,997.22,200.0,200.0,0.9964716352280271
1706417438,3.45,9.77,151.73,331.17,0.0,0.0,0.31,199.99,251.38,997.22,200.0,200.0,0.9291039943981869
1706417439,3.45,9.77,151.67,331.2,0.0,0.0,0.31,199.99,251.27999999999997,997.23,200.0,200.0,1.006486341656703
1706417440,3.46,9.77,151.6,331.23,0.0,0.0,0.32,199.99,251.17999999999995,997.23,200.0,200.0,1.192993143553377
1706417441,3.46,9.77,151.54,331.26,0.0,0.0,0.32,199.99,251.07000000000005,997.23,200.0,200.0,0.9767401748383252
1706417442,3.46,9.77,151.48,331.29,0.0,0.0,0.32,199.99,250.97000000000003,997.23,200.0,200.0,0.9384416447804566
1706417443,3.46,9.77,151.49,331.18,0.0,0.0,0.32,199.99,250.94000000000005,997.23,200.0,200.0,0.9016448215657986
1706417444,3.46,9.77,151.49,331.07,0.0,0.0,0.32,199.99,250.91999999999996,997.23,200.0,200.0,1.1012714719413006
1706417445,3.46,9.77,151.5,330.97,0.0,0.0,0.32,199.99,250.89,997.22,200.0,200.0,1.229325193750036
1706417446,3.46,9.77,151.51,330.86,0.0,0.0,0.32,199.99,250.86,997.22,200.0,200.0,0.9478731401092417
1706417447,3.46,9.77,151.51,330.75,0.0,0.0,0.32,199.99,250.84000000000003,997.22,200.0,200.0,0.9865565767932698
1706417448,3.46,9.77,151.44,330.89,0.0,0.0,0.32,199.99,250.86,997.22,200.0,200.0,0.9865565767932698
1706417449,3.47,9.77,151.38,331.04,0.0,0.0,0.31,199.99,250.89,997.22,200.0,200.0,0.9478731401092417
1706417450,3.47,9.77,151.31,331.18,0.0,0.0,0.31,199.99,250.90999999999997,997.22,200.0,200.0,0.9767401748383252
1706417451,3.48,9.77,151.24,331.32,0.0,0.0,0.31,199.99,250.94000000000005,997.23,200.0,200.0,0.8576710847220836
1706417452,3.48,9.77,151.17,331.47,0.0,0.0,0.31,199.99,250.97000000000003,997.23,200.0,200.0,1.0166016975582859
1706417453,3.48,9.77,151.32,331.29,0.0,0.0,0.31,199.99,251.02999999999997,997.23,200.0,200.0,2.331391724394798
1706417454,3.48,9.77,151.46,331.12,0.0,0.0,0.31,199.99,251.09000000000003,997.22,200.0,200.0,0.9291039943981869
1706417455,3.48,9.77,151.6,330.94,0.0,0.0,0.31,199.99,251.15999999999997,997.22,200.0,200.0,0.9964716352280271
1706417456,3.48,9.77,151.75,330.77,0.0,0.0,0.31,199.99,251.22000000000003,997.22,200.0,200.0,1.1693702965750754
1706417457,3.48,9.77,151.89,330.6,0.0,0.0,0.31,199.99,251.27999999999997,997.22,200.0,200.0,1.399990422978581
1706417458,3.48,9.77,151.82,330.74,0.0,0.0,0.31,199.99,251.37,997.21,200.0,200.0,1.3722687552457682
1706417459,3.48,9.77,151.74,330.87,0.0,0.0,0.31,199.99,251.46000000000004,997.21,200.0,200.0,1.1235186314077525
1706417460,3.48,9.77,151.67,331.01,0.0,0.0,0.31,199.99,251.54999999999995,997.21,200.0,200.0,1.0268187144767955
1706417461,3.49,9.77,151.6,331.15,0.0,0.0,0.31,199.99,251.64,997.21,200.0,200.0,1.610372302203309
1706417462,3.49,9.77,151.52,331.29,0.0,0.0,0.31,199.99,251.73000000000002,997.21,200.0,200.0,0.9107065026731097
1706417463,3.48,9.77,151.57,331.19,0.0,0.0,0.31,199.99,251.62,997.21,200.0,200.0,0.9107065026731097
1706417464,3.48,9.77,151.62,331.09,0.0,0.0,0.31,199.99,251.5,997.22,200.0,200.0,1.217093203695887
1706417465,3.47,9.77,151.67,330.99,0.0,0.0,0.31,199.99,251.39,997.23,200.0,200.0,1.0794648357474406
1706417466,3.47,9.77,151.71,330.89,0.0,0.0,0.31,199.99,251.26999999999998,997.23,200.0,200.0,0.8491371148405675
1706417467,3.46,9.77,151.76,330.79,0.0,0.0,0.32,199.99,251.15999999999997,997.24,200.0,200.0,0.8491371148405675
1706417468,3.47,9.77,151.66,330.9,0.0,0.0,0.31,199.99,251.12,997.23,200.0,200.0,0.7996872189069016
1706417469,3.48,9.77,151.57,331.01,0.0,0.0,0.31,199.99,251.08000000000004,997.23,200.0,200.0,0.8749971899356709
1706417470,3.49,9.77,151.47,331.12,0.0,0.0,0.31,199.99,251.02999999999997,997.22,200.0,200.0,0.8576710847220836
1706417471,3.5,9.77,151.38,331.23,0.0,0.0,0.31,199.99,250.99,997.21,200.0,200.0,1.1693702965750754
1706417472,3.51,9.77,151.28,331.34,0.0,0.0,0.31,199.99,250.95000000000005,997.2,200.0,200.0,0.7996872189069016
1706417473,3.51,9.77,151.45,331.21,0.0,0.0,0.31,199.99,251.11,997.21,200.0,200.0,0.8240413204672954
1706417474,3.5,9.77,151.61,331.09,0.0,0.0,0.31,199.99,251.27999999999997,997.21,200.0,200.0,0.8576710847220836
1706417475,3.5,9.77,151.78,330.97,0.0,0.0,0.31,199.99,251.44000000000005,997.21,200.0,200.0,0.8926733056920172
1706417476,3.49,9.77,151.94,330.84,0.0,0.0,0.31,199.99,251.60000000000002,997.21,200.0,200.0,0.7683310345508432
1706417477,3.49,9.77,152.11,330.72,0.0,0.0,0.31,199.99,251.76999999999998,997.21,200.0,200.0,0.7996872189069016
1706417478,3.48,9.77,152.09,330.71,0.0,0.0,0.31,199.99,251.70000000000005,997.21,200.0,200.0,1.0903136377081863
1706417479,3.48,9.77,152.08,330.7,0.0,0.0,0.31,199.99,251.64,997.21,200.0,200.0,0.9670214477148172
1706417480,3.47,9.77,152.07,330.68,0.0,0.0,0.31,199.99,251.58000000000004,997.21,200.0,200.0,0.9670214477148172
1706417481,3.47,9.77,152.06,330.67,0.0,0.0,0.32,199.99,251.51,997.21,200.0,200.0,0.9016448215657986
1706417482,3.46,9.77,152.04,330.66,0.0,0.0,0.32,199.99,251.45000000000005,997.21,200.0,200.0,4.985159484936469
1706417483,3.46,9.77,151.97,330.56,0.0,0.0,0.32,199.99,251.39,997.22,200.0,200.0,0.8662908224268001
1706417484,3.45,9.77,151.9,330.47,0.0,0.0,0.32,199.99,251.33000000000004,997.22,200.0,200.0,0.9384416447804566
1706417485,3.45,9.77,151.83,330.37,0.0,0.0,0.32,199.99,251.27999999999997,997.23,200.0,200.0,1.0475618284737775
1706417486,3.44,9.77,151.76,330.27,0.0,0.0,0.32,199.99,251.22000000000003,997.23,200.0,200.0,1.229325193750036
1706417487,3.43,9.77,151.69,330.17,0.0,0.0,0.32,199.99,251.15999999999997,997.24,200.0,200.0,0.9964716352280271
1706417488,3.44,9.77,151.84,330.37,0.0,0.0,0.32,199.99,251.26999999999998,997.24,200.0,200.0,0.9198592551896129
1706417489,3.46,9.77,151.99,330.56,0.0,0.0,0.32,199.99,251.37,997.23,200.0,200.0,1.037138414122438
1706417490,3.47,9.77,152.14,330.75,0.0,0.0,0.32,199.99,251.48000000000002,997.23,200.0,200.0,0.9670214477148172
1706417491,3.48,9.77,152.29,330.95,0.0,0.0,0.32,199.99,251.59000000000003,997.23,200.0,200.0,0.9384416447804566
1706417492,3.49,9.77,152.44,331.14,0.0,0.0,0.32,199.99,251.69000000000005,997.23,200.0,200.0,1.3450960133122145
1706417493,3.48,9.77,152.32,331.09,0.0,0.0,0.32,199.99,251.66999999999996,997.23,200.0,200.0,1.8339376854689435
1706417494,3.47,9.77,152.21,331.03,0.0,0.0,0.32,199.99,251.64,997.23,200.0,200.0,1.192993143553377
1706417495,3.46,9.77,152.09,330.98,0.0,0.0,0.32,199.99,251.62,997.23,200.0,200.0,0.9478731401092417
1706417496,3.45,9.77,151.98,330.93,0.0,0.0,0.32,199.99,251.60000000000002,997.24,200.0,200.0,0.8576710847220836
1706417497,3.45,9.77,151.86,330.87,0.0,0.0,0.32,199.99,251.57000000000005,997.24,200.0,200.0,0.9384416447804566
1706417498,3.45,9.77,151.9,330.93,0.0,0.0,0.32,199.99,251.52999999999997,997.24,200.0,200.0,0.8837910578927018
1706417499,3.45,9.77,151.94,330.99,0.0,0.0,0.32,199.99,251.5,997.24,200.0,200.0,0.9767401748383252
1706417500,3.45,9.77,151.98,331.04,0.0,0.0,0.32,199.99,251.46000000000004,997.24,200.0,200.0,1.006486341656703
1706417501,3.46,9.77,152.01,331.1,0.0,0.0,0.32,199.99,251.41999999999996,997.24,200.0,200.0,2.8761868195505804
1706417502,3.46,9.77,152.05,331.15,0.0,0.0,0.32,199.99,251.38,997.23,200.0,200.0,1.2416801173480012
1706417503,3.46,9.77,152.1,330.96,0.0,0.0,0.32,199.99,251.52999999999997,997.23,200.0,200.0,1.1811226634389183
1706417504,3.46,9.77,152.15,330.76,0.0,0.0,0.32,199.99,251.69000000000005,997.23,200.0,200.0,0.9767401748383252
1706417505,3.45,9.77,152.19,330.56,0.0,0.0,0.32,199.99,251.84000000000003,997.23,200.0,200.0,1.037138414122438
1706417506,3.45,9.77,152.24,330.36,0.0,0.0,0.31,199.99,251.99,997.23,200.0,200.0,0.9291039943981869
1706417507,3.45,9.77,152.29,330.16,0.0,0.0,0.31,199.99,252.14999999999998,997.23,200.0,200.0,1.0166016975582859
1706417508,3.45,9.77,152.18,330.38,0.0,0.0,0.31,199.99,251.88,997.23,200.0,200.0,0.9478731401092417
1706417509,3.45,9.77,152.08,330.6,0.0,0.0,0.31,199.99,251.62,997.23,200.0,200.0,0.9198592551896129
1706417510,3.45,9.77,151.98,330.82,0.0,0.0,0.32,199.99,251.36,997.23,200.0,200.0,3.6930969794452246
1706417511,3.46,9.77,151.87,331.04,0.0,0.0,0.32,199.99,251.10000000000002,997.23,200.0,200.0,0.9291039943981869
1706417512,3.46,9.77,151.77,331.26,0.0,0.0,0.32,199.99,250.84000000000003,997.23,200.0,200.0,0.8323230734222502
1706417513,3.46,9.77,151.71,331.2,0.0,0.0,0.32,199.99,250.89999999999998,997.23,200.0,200.0,1.1123394342393382
1706417514,3.46,9.77,151.65,331.14,0.0,0.0,0.32,199.99,250.96000000000004,997.23,200.0,200.0,0.9865565767932698
1706417515,3.46,9.77,151.59,331.08,0.0,0.0,0.32,199.99,251.01999999999998,997.23,200.0,200.0,0.9865565767932698
1706417516,3.46,9.77,151.54,331.02,0.0,0.0,0.32,199.99,251.08000000000004,997.23,200.0,200.0,1.3722687552457682
1706417517,3.46,9.77,151.48,330.96,0.0,0.0,0.32,199.99,251.14999999999998,997.24,200.0,200.0,0.8240413204672954
1706417518,3.46,9.77,151.55,330.95,0.0,0.0,0.32,199.99,251.20000000000005,997.23,200.0,200.0,1.0268187144767955
1706417519,3.45,9.77,151.62,330.94,0.0,0.0,0.32,199.99,251.26,997.23,200.0,200.0,0.8749971899356709
1706417520,3.45,9.77,151.69,330.93,0.0,0.0,0.32,199.99,251.30999999999995,997.23,200.0,200.0,0.8240413204672954
1706417521,3.45,9.77,151.77,330.93,0.0,0.0,0.32,199.99,251.37,997.23,200.0,200.0,0.7760528898240308
1706417522,3.45,9.77,151.84,330.92,0.0,0.0,0.32,199.99,251.41999999999996,997.23,200.0,200.0,0.7760528898240308
1706417523,3.44,9.77,151.88,330.94,0.0,0.0,0.32,199.99,251.40999999999997,997.24,200.0,200.0,0.9198592551896129
1706417524,3.44,9.77,151.92,330.95,0.0,0.0,0.32,199.99,251.39999999999998,997.24,200.0,200.0,1.7444954891187945
1706417525,3.44,9.77,151.96,330.97,0.0,0.0,0.32,199.99,251.39,997.24,200.0,200.0,0.9964716352280271
1706417526,3.44,9.77,152.0,330.98,0.0,0.0,0.32,199.99,251.38,997.24,200.0,200.0,1.1235186314077525
1706417527,3.44,9.77,152.04,331.0,0.0,0.0,0.32,199.99,251.37,997.24,200.0,200.0,1.0903136377081863
1706417528,3.45,9.77,152.02,330.95,0.0,0.0,0.32,199.99,251.35000000000002,997.24,200.0,200.0,1.7444954891187945
1706417529,3.46,9.77,151.99,330.91,0.0,0.0,0.31,199.99,251.33000000000004,997.23,200.0,200.0,0.9865565767932698
1706417530,3.48,9.77,151.97,330.86,0.0,0.0,0.31,199.99,251.32000000000005,997.22,200.0,200.0,0.9865565767932698
1706417531,3.49,9.77,151.95,330.81,0.0,0.0,0.31,199.99,251.29999999999995,997.22,200.0,200.0,0.9670214477148172
1706417532,3.5,9.77,151.92,330.77,0.0,0.0,0.31,199.99,251.27999999999997,997.21,200.0,200.0,1.006486341656703
1706417533,3.49,9.77,151.84,330.87,0.0,0.0,0.31,199.99,251.26,997.21,200.0,200.0,1.192993143553377
1706417534,3.49,9.77,151.75,330.96,0.0,0.0,0.31,199.99,251.25,997.21,200.0,200.0,1.0166016975582859
1706417535,3.48,9.77,151.67,331.06,0.0,0.0,0.31,199.99,251.23000000000002,997.21,200.0,200.0,0.9016448215657986
1706417536,3.48,9.77,151.58,331.16,0.0,0.0,0.31,199.99,251.21000000000004,997.21,200.0,200.0,0.8662908224268001
1706417537,3.47,9.77,151.49,331.26,0.0,0.0,0.31,199.99,251.19000000000005,997.21,200.0,200.0,0.9767401748383252
1706417538,3.47,9.77,151.64,331.08,0.0,0.0,0.31,199.99,251.35000000000002,997.22,200.0,200.0,0.9767401748383252
1706417539,3.47,9.77,151.78,330.9,0.0,0.0,0.31,199.99,251.51999999999998,997.22,200.0,200.0,1.037138414122438
1706417540,3.47,9.77,151.92,330.72,0.0,0.0,0.31,199.99,251.67999999999995,997.22,200.0,200.0,2.6817388154439064
1706417541,3.47,9.77,152.07,330.55,0.0,0.0,0.32,199.99,251.85000000000002,997.22,200.0,200.0,1.217093203695887
1706417542,3.46,9.77,152.21,330.37,0.0,0.0,0.32,199.99,252.01,997.23,200.0,200.0,1.0166016975582859
1706417543,3.47,9.77,152.18,330.4,0.0,0.0,0.32,199.99,251.87,997.22,200.0,200.0,0.8749971899356709
1706417544,3.48,9.77,152.15,330.44,0.0,0.0,0.31,199.99,251.72000000000003,997.21,200.0,200.0,0.9573994235419346
1706417545,3.49,9.77,152.12,330.47,0.0,0.0,0.31,199.99,251.57000000000005,997.21,200.0,200.0,0.9767401748383252
1706417546,3.5,9.77,152.09,330.5,0.0,0.0,0.31,199.99,251.41999999999996,997.2,200.0,200.0,0.9767401748383252
1706417547,3.51,9.77,152.06,330.53,0.0,0.0,0.31,199.99,251.26999999999998,997.2,200.0,200.0,0.9670214477148172
1706417548,3.5,9.77,152.11,330.55,0.0,0.0,0.31,199.99,251.39,997.21,200.0,200.0,0.9964716352280271
1706417549,3.49,9.77,152.16,330.57,0.0,0.0,0.31,199.99,251.51,997.21,200.0,200.0,1.870985684240983
1706417550,3.48,9.77,152.21,330.59,0.0,0.0,0.31,199.99,251.63,997.22,200.0,200.0,1.9087821022335276
1706417551,3.48,9.77,152.27,330.61,0.0,0.0,0.32,199.99,251.75,997.23,200.0,200.0,0.9198592551896129
1706417552,3.47,9.77,152.32,330.63,0.0,0.0,0.32,199.99,251.87,997.24,200.0,200.0,1.0166016975582859
1706417553,3.47,9.77,152.33,330.6,0.0,0.0,0.32,199.99,251.82000000000005,997.23,200.0,200.0,1.006486341656703
1706417554,3.47,9.77,152.33,330.58,0.0,0.0,0.32,199.99,251.76999999999998,997.23,200.0,200.0,0.9865565767932698
1706417555,3.47,9.77,152.34,330.56,0.0,0.0,0.32,199.99,251.73000000000002,997.23,200.0,200.0,1.0475618284737775
1706417556,3.47,9.77,152.35,330.54,0.0,0.0,0.31,199.99,251.67999999999995,997.23,200.0,200.0,1.0268187144767955
1706417557,3.47,9.77,152.36,330.52,0.0,0.0,0.31,199.99,251.63,997.22,200.0,200.0,0.9291039943981869
1706417558,3.48,9.77,152.21,330.69,0.0,0.0,0.31,199.99,251.55999999999995,997.23,200.0,200.0,0.7917301981301125
1706417559,3.48,9.77,152.06,330.87,0.0,0.0,0.31,199.99,251.48000000000002,997.23,200.0,200.0,0.7917301981301125
1706417560,3.48,9.77,151.91,331.04,0.0,0.0,0.32,199.99,251.40999999999997,997.23,200.0,200.0,0.9384416447804566
1706417561,3.48,9.77,151.76,331.21,0.0,0.0,0.32,199.99,251.34000000000003,997.23,200.0,200.0,1.399990422978581
1706417562,3.48,9.77,151.62,331.39,0.0,0.0,0.32,199.99,251.26999999999998,997.23,200.0,200.0,0.8491371148405675
1706417563,3.49,9.77,151.7,331.25,0.0,0.0,0.32,199.99,251.29999999999995,997.23,200.0,200.0,0.7996872189069016
1706417564,3.49,9.77,151.79,331.11,0.0,0.0,0.32,199.99,251.33000000000004,997.22,200.0,200.0,0.8491371148405675
1706417565,3.49,9.77,151.87,330.98,0.0,0.0,0.32,199.99,251.36,997.22,200.0,200.0,0.8240413204672954
1706417566,3.5,9.77,151.96,330.84,0.0,0.0,0.32,199.99,251.38,997.22,200.0,200.0,0.840688059378152
1706417567,3.5,9.77,152.05,330.71,0.0,0.0,0.32,199.99,251.40999999999997,997.21,200.0,200.0,0.8077242090719897
1706417568,3.49,9.77,152.03,330.77,0.0,0.0,0.32,199.99,251.38,997.21,200.0,200.0,0.7838523510329137
1706417569,3.49,9.77,152.01,330.83,0.0,0.0,0.32,199.99,251.35000000000002,997.22,200.0,200.0,0.8926733056920172
1706417570,3.48,9.77,152.0,330.89,0.0,0.0,0.32,199.99,251.32000000000005,997.22,200.0,200.0,0.9865565767932698
1706417571,3.47,9.77,151.98,330.95,0.0,0.0,0.32,199.99,251.28999999999996,997.22,200.0,200.0,2.5509488700759335
1706417572,3.46,9.77,151.96,331.01,0.0,0.0,0.32,199.99,251.26,997.22,200.0,200.0,0.9670214477148172
1706417573,3.47,9.77,151.9,330.86,0.0,0.0,0.32,199.99,251.25,997.22,200.0,200.0,0.8837910578927018
1706417574,3.47,9.77,151.83,330.7,0.0,0.0,0.32,199.99,251.23000000000002,997.22,200.0,200.0,1.428272105547373
1706417575,3.47,9.77,151.76,330.55,0.0,0.0,0.31,199.99,251.22000000000003,997.22,200.0,200.0,1.1123394342393382
1706417576,3.47,9.77,151.7,330.4,0.0,0.0,0.31,199.99,251.21000000000004,997.21,200.0,200.0,0.8576710847220836
1706417577,3.47,9.77,151.63,330.25,0.0,0.0,0.31,199.99,251.19000000000005,997.21,200.0,200.0,0.9865565767932698
1706417578,3.47,9.77,151.71,330.58,0.0,0.0,0.31,199.99,251.25,997.21,200.0,200.0,0.9107065026731097
1706417579,3.47,9.77,151.79,330.92,0.0,0.0,0.31,199.99,251.30999999999995,997.22,200.0,200.0,0.9670214477148172
1706417580,3.47,9.77,151.87,331.26,0.0,0.0,0.31,199.99,251.37,997.22,200.0,200.0,0.9670214477148172
1706417581,3.47,9.77,151.94,331.6,0.0,0.0,0.31,199.99,251.42999999999995,997.22,200.0,200.0,1.6760928425942045
1706417582,3.47,9.77,152.02,331.93,0.0,0.0,0.31,199.99,251.49,997.22,200.0,200.0,1.1123394342393382
1706417583,3.47,9.77,152.01,331.69,0.0,0.0,0.31,199.99,251.42999999999995,997.22,200.0,200.0,0.9016448215657986
1706417584,3.47,9.77,152.01,331.44,0.0,0.0,0.31,199.99,251.36,997.23,200.0,200.0,0.9964716352280271
1706417585,3.46,9.77,152.0,331.19,0.0,0.0,0.31,199.99,251.29999999999995,997.23,200.0,200.0,1.0580899998809357
1706417586,3.46,9.77,151.99,330.94,0.0,0.0,0.31,199.99,251.23000000000002,997.23,200.0,200.0,0.9478731401092417
1706417587,3.46,9.77,151.98,330.69,0.0,0.0,0.31,199.99,251.16999999999996,997.24,200.0,200.0,0.9865565767932698
1706417588,3.46,9.77,151.84,330.69,0.0,0.0,0.31,199.99,251.12,997.24,200.0,200.0,0.7760528898240308
1706417589,3.47,9.77,151.7,330.69,0.0,0.0,0.32,199.99,251.07000000000005,997.23,200.0,200.0,1.2541592099924381
1706417590,3.48,9.77,151.56,330.69,0.0,0.0,0.32,199.99,251.01,997.23,200.0,200.0,1.3586144529902506
1706417591,3.48,9.77,151.42,330.69,0.0,0.0,0.32,199.99,250.96000000000004,997.23,200.0,200.0,1.2416801173480012
1706417592,3.49,9.77,151.28,330.69,0.0,0.0,0.32,199.99,250.90999999999997,997.22,200.0,200.0,1.0166016975582859
1706417593,3.48,9.77,151.38,330.8,0.0,0.0,0.32,199.99,255.89,997.24,200.0,200.0,1.037138414122438
1706417594,3.48,9.77,151.48,330.91,0.0,0.0,0.32,199.99,260.87,997.26,200.0,200.0,1.0475618284737775
1706417595,3.48,9.77,151.57,331.02,0.0,0.0,0.32,199.99,265.85,997.28,200.0,200.0,1.0903136377081863
1706417596,3.47,9.77,151.67,331.13,0.0,0.0,0.32,199.99,270.83000000000004,997.3,200.0,200.0,0.9964716352280271
1706417597,3.47,9.77,151.77,331.24,0.0,0.0,0.32,199.99,275.80999999999995,997.32,200.0,200.0,1.1012714719413006
1706417598,3.47,9.77,151.81,331.22,0.0,0.0,0.32,199.99,270.99,997.3,200.0,200.0,0.8576710847220836
1706417599,3.47,9.77,151.85,331.21,0.0,0.0,0.32,199.99,266.15999999999997,997.29,200.0,200.0,0.9767401748383252
1706417600,3.47,9.77,151.89,331.2,0.0,0.0,0.33,199.99,261.34000000000003,997.28,200.0,200.0,0.9478731401092417
1706417601,3.48,9.77,151.93,331.18,0.0,0.0,0.33,199.99,256.51,997.26,200.0,200.0,1.1462152133072159
1706417602,3.48,9.77,151.97,331.17,0.0,0.0,0.33,199.99,251.69000000000005,997.25,200.0,200.0,1.3184613277188386
1706417603,3.48,9.77,151.96,331.09,0.0,0.0,0.33,199.99,251.64,997.25,200.0,200.0,0.8749971899356709
1706417604,3.47,9.77,151.96,331.01,0.0,0.0,0.33,199.99,251.59000000000003,997.25,200.0,200.0,0.840688059378152
1706417605,3.47,9.77,151.95,330.93,0.0,0.0,0.33,199.99,251.54999999999995,997.25,200.0,200.0,0.8240413204672954
1706417606,3.47,9.77,151.94,330.84,0.0,0.0,0.33,199.99,251.5,997.25,200.0,200.0,0.8158419723310907
1706417607,3.47,9.77,151.94,330.76,0.0,0.0,0.33,199.99,251.45000000000005,997.25,200.0,200.0,0.7996872189069016
1706417608,3.47,9.77,151.96,330.76,0.0,0.0,0.33,199.99,251.48000000000002,997.25,200.0,200.0,0.8077242090719897
1706417609,3.47,9.77,151.98,330.76,0.0,0.0,0.33,199.99,251.51999999999998,997.25,200.0,200.0,0.7838523510329137
1706417610,3.47,9.77,152.01,330.76,0.0,0.0,0.33,199.99,251.54999999999995,997.25,200.0,200.0,0.7996872189069016
1706417611,3.48,9.77,152.03,330.76,0.0,0.0,0.33,199.99,251.58000000000004,997.25,200.0,200.0,0.7838523510329137
1706417612,3.48,9.77,152.06,330.76,0.0,0.0,0.33,199.99,251.62,997.25,200.0,200.0,0.7917301981301125
1706417613,3.47,9.77,152.02,330.9,0.0,0.0,0.33,199.99,251.5,997.25,200.0,200.0,1.8339376854689435
1706417614,3.46,9.77,151.98,331.04,0.0,0.0,0.33,199.99,251.37,997.25,200.0,200.0,0.7996872189069016
1706417615,3.44,9.77,151.94,331.17,0.0,0.0,0.33,199.99,251.25,997.25,200.0,200.0,0.9573994235419346
1706417616,3.43,9.77,151.9,331.31,0.0,0.0,0.33,199.99,251.13,997.26,200.0,200.0,0.9291039943981869
1706417617,3.42,9.77,151.86,331.45,0.0,0.0,0.33,199.99,251.01,997.26,200.0,200.0,0.9478731401092417
1706417618,3.43,9.77,151.73,331.41,0.0,0.0,0.33,199.99,251.01999999999998,997.26,200.0,200.0,0.8576710847220836
1706417619,3.44,9.77,151.59,331.38,0.0,0.0,0.33,199.99,251.03999999999996,997.25,200.0,200.0,1.1012714719413006
1706417620,3.44,9.77,151.46,331.34,0.0,0.0,0.33,199.99,251.05999999999995,997.25,200.0,200.0,1.0268187144767955
1706417621,3.45,9.77,151.33,331.31,0.0,0.0,0.33,199.99,251.08000000000004,997.25,200.0,200.0,0.9291039943981869
1706417622,3.46,9.77,151.19,331.27,0.0,0.0,0.33,199.99,251.09000000000003,997.25,200.0,200.0,0.9016448215657986
1706417623,3.45,9.77,151.31,331.27,0.0,0.0,0.33,199.99,250.99,997.25,200.0,200.0,0.8323230734222502
1706417624,3.45,9.77,151.42,331.26,0.0,0.0,0.33,199.99,250.88,997.25,200.0,200.0,1.0268187144767955
1706417625,3.45,9.77,151.54,331.26,0.0,0.0,0.33,199.99,250.76999999999998,997.25,200.0,200.0,2.6817388154439064
1706417626,3.44,9.77,151.65,331.26,0.0,0.0,0.33,199.99,250.65999999999997,997.25,200.0,200.0,0.9573994235419346
1706417627,3.44,9.77,151.77,331.26,0.0,0.0,0.34,199.99,250.55999999999995,997.25,200.0,200.0,0.9767401748383252
1706417628,3.44,9.77,151.88,331.12,0.0,0.0,0.33,199.99,250.78999999999996,997.25,200.0,200.0,0.9016448215657986
1706417629,3.45,9.77,152.0,330.98,0.0,0.0,0.33,199.99,251.02999999999997,997.25,200.0,200.0,1.157734867715369
1706417630,3.45,9.77,152.12,330.85,0.0,0.0,0.33,199.99,251.26999999999998,997.25,200.0,200.0,0.9767401748383252
1706417631,3.46,9.77,152.23,330.71,0.0,0.0,0.33,199.99,251.51,997.25,200.0,200.0,0.9291039943981869
1706417632,3.46,9.77,152.35,330.58,0.0,0.0,0.33,199.99,251.75,997.25,200.0,200.0,0.9767401748383252
1706417633,3.46,9.77,152.19,330.77,0.0,0.0,0.33,199.99,251.61,997.25,200.0,200.0,0.8926733056920172
1706417634,3.46,9.77,152.02,330.95,0.0,0.0,0.33,199.99,251.48000000000002,997.25,200.0,200.0,0.8926733056920172
1706417635,3.45,9.77,151.86,331.14,0.0,0.0,0.33,199.99,251.34000000000003,997.25,200.0,200.0,0.8077242090719897
1706417636,3.45,9.77,151.69,331.33,0.0,0.0,0.33,199.99,251.21000000000004,997.26,200.0,200.0,1.3860602855203714
1706417637,3.45,9.77,151.52,331.52,0.0,0.0,0.33,199.99,251.07000000000005,997.26,200.0,200.0,1.229325193750036
1706417638,3.45,9.77,151.65,331.34,0.0,0.0,0.33,199.99,251.16999999999996,997.25,200.0,200.0,0.8749971899356709
